ano,ndvi_i_invierno,ndvi_i_primavera,ndvi_i_verano,ndvi_i_otono,iv_malla_modi_id,nie_malla_modi_id,poblacion,grupo_poblacion
2000,2.80,3.11,1.90,2.01,161765,1654329,2,B
2001,2.96,3.26,1.99,1.39,161765,1654329,2,B
2002,1.92,3.19,2.41,2.05,161765,1654329,2,B
2003,2.93,3.30,2.62,2.12,161765,1654329,2,B
2004,2.33,2.49,2.16,2.05,161765,1654329,2,B
2005,2.46,3.04,2.36,1.84,161765,1654329,2,B
2006,2.62,2.48,2.32,2.08,161765,1654329,2,B
2007,2.72,2.92,2.33,2.27,161765,1654329,2,B
2008,2.52,3.04,1.98,1.92,161765,1654329,2,B
2009,2.76,3.00,2.38,2.06,161765,1654329,2,B
2010,2.78,3.19,2.49,2.07,161765,1654329,2,B
2011,2.81,2.69,2.30,2.15,161765,1654329,2,B
2012,2.87,3.38,2.54,2.30,161765,1654329,2,B
2000,2.87,3.09,1.90,1.97,161766,1654329,2,B
2001,2.94,3.27,1.99,1.38,161766,1654329,2,B
2002,1.92,3.11,2.37,2.09,161766,1654329,2,B
2003,2.92,3.40,2.63,2.13,161766,1654329,2,B
2004,2.36,2.45,2.11,2.03,161766,1654329,2,B
2005,2.41,3.04,2.33,1.90,161766,1654329,2,B
2006,2.68,2.55,2.26,2.05,161766,1654329,2,B
2007,2.68,2.95,2.34,2.26,161766,1654329,2,B
2008,2.50,2.91,1.90,1.96,161766,1654329,2,B
2009,2.70,3.00,2.41,1.98,161766,1654329,2,B
2010,2.89,3.20,2.50,2.06,161766,1654329,2,B
2011,2.69,2.68,2.30,2.11,161766,1654329,2,B
2012,2.95,3.30,2.50,2.19,161766,1654329,2,B
2000,2.80,3.04,1.86,1.98,161767,1654330,2,B
2001,3.05,3.37,1.91,1.40,161767,1654330,2,B
2002,1.90,3.16,2.36,2.06,161767,1654330,2,B
2003,2.99,3.44,2.66,2.08,161767,1654330,2,B
2004,2.36,2.42,2.14,2.01,161767,1654330,2,B
2005,2.43,3.12,2.31,1.86,161767,1654330,2,B
2006,2.60,2.47,2.30,2.06,161767,1654330,2,B
2007,2.71,2.84,2.34,2.15,161767,1654330,2,B
2008,2.55,2.96,1.89,1.88,161767,1654330,2,B
2009,2.72,2.99,2.39,1.95,161767,1654330,2,B
2010,2.91,3.25,2.50,2.07,161767,1654330,2,B
2011,2.56,2.72,2.31,2.09,161767,1654330,2,B
2012,2.88,3.34,2.54,2.23,161767,1654330,2,B
2000,2.85,3.14,1.97,2.06,161768,1654330,2,B
2001,3.10,3.44,2.02,1.39,161768,1654330,2,B
2002,1.86,3.33,2.49,2.12,161768,1654330,2,B
2003,3.05,3.65,2.78,2.23,161768,1654330,2,B
2004,2.44,2.58,2.22,2.06,161768,1654330,2,B
2005,2.55,3.29,2.46,1.99,161768,1654330,2,B
2006,2.67,2.59,2.38,2.07,161768,1654330,2,B
2007,2.76,3.05,2.39,2.22,161768,1654330,2,B
2008,2.56,3.10,1.99,1.91,161768,1654330,2,B
2009,2.79,3.10,2.42,1.96,161768,1654330,2,B
2010,2.93,3.49,2.58,2.08,161768,1654330,2,B
2011,2.69,2.80,2.45,2.10,161768,1654330,2,B
2012,2.93,3.56,2.62,2.41,161768,1654330,2,B
2000,2.96,3.36,2.00,2.12,161769,1654331,2,B
2001,3.17,3.45,2.03,1.48,161769,1654331,2,B
2002,1.98,3.37,2.50,2.14,161769,1654331,2,B
2003,3.04,3.58,2.77,2.14,161769,1654331,2,B
2004,2.40,2.56,2.21,2.03,161769,1654331,2,B
2005,2.53,3.33,2.41,2.00,161769,1654331,2,B
2006,2.71,2.60,2.41,2.10,161769,1654331,2,B
2007,2.75,3.09,2.53,2.12,161769,1654331,2,B
2008,2.57,3.04,1.99,1.98,161769,1654331,2,B
2009,2.70,3.01,2.50,1.96,161769,1654331,2,B
2010,3.00,3.49,2.61,2.13,161769,1654331,2,B
2011,2.65,2.93,2.47,2.16,161769,1654331,2,B
2012,2.99,3.49,2.62,2.34,161769,1654331,2,B
2000,3.10,3.34,2.15,2.21,161084,1651926,2,B
2001,3.32,3.45,2.19,1.51,161084,1651926,2,B
2002,2.12,3.34,2.68,2.30,161084,1651926,2,B
2003,3.30,3.60,2.98,2.44,161084,1651926,2,B
2004,2.77,2.77,2.48,2.29,161084,1651926,2,B
2005,2.68,3.30,2.58,2.19,161084,1651926,2,B
2006,2.93,2.76,2.55,2.33,161084,1651926,2,B
2007,3.18,3.20,2.68,2.58,161084,1651926,2,B
2008,3.01,3.26,2.20,2.34,161084,1651926,2,B
2009,3.25,3.22,2.72,2.37,161084,1651926,2,B
2010,3.23,3.49,2.87,2.51,161084,1651926,2,B
2011,3.03,3.13,2.65,2.51,161084,1651926,2,B
2012,3.39,3.75,2.87,2.70,161084,1651926,2,B
2000,2.80,3.19,2.04,2.19,161085,1651926,2,B
2001,3.16,3.36,2.09,1.42,161085,1651926,2,B
2002,2.05,3.21,2.55,2.28,161085,1651926,2,B
2003,3.08,3.44,2.79,2.28,161085,1651926,2,B
2004,2.55,2.65,2.29,2.18,161085,1651926,2,B
2005,2.53,3.21,2.48,2.01,161085,1651926,2,B
2006,2.78,2.64,2.50,2.22,161085,1651926,2,B
2007,2.92,3.05,2.54,2.46,161085,1651926,2,B
2008,2.82,3.15,2.07,2.25,161085,1651926,2,B
2009,2.97,3.11,2.62,2.29,161085,1651926,2,B
2010,2.78,3.27,2.69,2.24,161085,1651926,2,B
2011,2.81,2.93,2.55,2.40,161085,1651926,2,B
2012,2.94,3.49,2.82,2.39,161085,1651926,2,B
2000,2.69,3.03,1.91,2.04,161086,1651927,2,B
2001,2.85,3.26,1.99,1.34,161086,1651927,2,B
2002,1.86,3.13,2.45,1.97,161086,1651927,2,B
2003,2.87,3.36,2.66,2.20,161086,1651927,2,B
2004,2.31,2.46,2.23,2.07,161086,1651927,2,B
2005,2.39,3.12,2.38,1.86,161086,1651927,2,B
2006,2.68,2.56,2.35,2.08,161086,1651927,2,B
2007,2.74,2.89,2.37,2.21,161086,1651927,2,B
2008,2.47,3.08,1.96,1.98,161086,1651927,2,B
2009,2.88,2.94,2.41,1.98,161086,1651927,2,B
2010,2.52,3.19,2.51,2.04,161086,1651927,2,B
2011,2.66,2.79,2.39,2.18,161086,1651927,2,B
2012,2.65,3.32,2.68,2.34,161086,1651927,2,B
2000,2.56,2.98,1.80,1.93,161087,1651927,2,B
2001,2.76,3.17,1.83,1.28,161087,1651927,2,B
2002,1.81,3.04,2.34,1.92,161087,1651927,2,B
2003,2.72,3.28,2.59,2.00,161087,1651927,2,B
2004,2.25,2.40,2.08,1.93,161087,1651927,2,B
2005,2.20,2.99,2.28,1.74,161087,1651927,2,B
2006,2.46,2.41,2.23,1.97,161087,1651927,2,B
2007,2.56,2.82,2.31,2.14,161087,1651927,2,B
2008,2.37,3.00,1.86,1.83,161087,1651927,2,B
2009,2.56,2.88,2.32,1.92,161087,1651927,2,B
2010,2.50,3.11,2.32,1.90,161087,1651927,2,B
2011,2.62,2.65,2.22,2.03,161087,1651927,2,B
2012,2.51,3.25,2.45,2.12,161087,1651927,2,B
2000,2.53,2.97,1.78,1.86,161088,1651928,2,B
2001,2.77,3.15,1.86,1.29,161088,1651928,2,B
2002,1.74,2.97,2.25,1.88,161088,1651928,2,B
2003,2.70,3.25,2.55,1.95,161088,1651928,2,B
2004,2.21,2.36,2.03,1.93,161088,1651928,2,B
2005,2.15,2.97,2.25,1.75,161088,1651928,2,B
2006,2.45,2.40,2.20,1.92,161088,1651928,2,B
2007,2.45,2.82,2.23,2.15,161088,1651928,2,B
2008,2.33,2.92,1.84,1.76,161088,1651928,2,B
2009,2.53,2.81,2.23,1.86,161088,1651928,2,B
2010,2.56,3.12,2.37,1.90,161088,1651928,2,B
2011,2.45,2.60,2.16,1.97,161088,1651928,2,B
2012,2.56,3.23,2.45,1.98,161088,1651928,2,B
2000,2.52,2.97,1.86,1.78,161089,1651928,2,B
2001,2.74,3.20,1.84,1.28,161089,1651928,2,B
2002,1.77,2.99,2.38,1.88,161089,1651928,2,B
2003,2.71,3.34,2.62,1.97,161089,1651928,2,B
2004,2.25,2.30,2.07,1.93,161089,1651928,2,B
2005,2.19,3.03,2.28,1.79,161089,1651928,2,B
2006,2.42,2.40,2.21,1.94,161089,1651928,2,B
2007,2.44,2.71,2.25,2.08,161089,1651928,2,B
2008,2.29,2.82,1.89,1.75,161089,1651928,2,B
2009,2.49,2.93,2.34,1.86,161089,1651928,2,B
2010,2.53,3.14,2.44,1.87,161089,1651928,2,B
2011,2.36,2.65,2.27,1.95,161089,1651928,2,B
2012,2.54,3.22,2.43,2.01,161089,1651928,2,B
2000,1.58,3.36,2.34,2.34,178037,1683141,3,B
2001,2.62,3.28,2.50,1.53,178037,1683141,3,B
2002,1.21,3.39,3.00,2.37,178037,1683141,3,B
2003,2.05,3.42,3.12,2.17,178037,1683141,3,B
2004,1.78,2.97,2.69,2.18,178037,1683141,3,B
2005,1.44,3.07,2.90,2.15,178037,1683141,3,B
2006,2.81,2.75,3.00,2.30,178037,1683141,3,B
2007,1.91,3.51,3.09,2.32,178037,1683141,3,B
2008,0.87,2.51,2.62,1.75,178037,1683141,3,B
2009,1.38,3.25,3.28,2.15,178037,1683141,3,B
2010,1.44,3.16,3.13,2.33,178037,1683141,3,B
2011,1.89,3.12,3.02,2.67,178037,1683141,3,B
2012,1.43,2.81,3.18,2.34,178037,1683141,3,B
2000,1.98,3.37,2.48,2.58,178038,1683141,3,B
2001,2.99,3.28,2.67,1.58,178038,1683141,3,B
2002,1.30,3.59,3.00,2.63,178038,1683141,3,B
2003,2.34,3.43,3.20,2.53,178038,1683141,3,B
2004,1.94,2.99,2.71,2.31,178038,1683141,3,B
2005,1.55,3.01,2.96,2.22,178038,1683141,3,B
2006,3.07,2.76,3.07,2.49,178038,1683141,3,B
2007,2.14,3.49,3.15,2.41,178038,1683141,3,B
2008,0.96,2.43,2.54,1.80,178038,1683141,3,B
2009,1.41,3.29,3.29,2.34,178038,1683141,3,B
2010,1.78,3.37,3.13,2.38,178038,1683141,3,B
2011,2.11,3.09,3.03,2.82,178038,1683141,3,B
2012,1.69,2.96,3.22,2.47,178038,1683141,3,B
2000,2.02,3.47,2.55,2.85,178039,1683142,3,B
2001,2.99,3.23,2.65,1.68,178039,1683142,3,B
2002,1.38,3.64,3.12,2.75,178039,1683142,3,B
2003,2.67,3.45,3.25,2.65,178039,1683142,3,B
2004,2.56,3.00,2.73,2.38,178039,1683142,3,B
2005,1.74,3.08,2.98,2.38,178039,1683142,3,B
2006,3.20,2.81,3.15,2.57,178039,1683142,3,B
2007,2.53,3.51,3.21,2.55,178039,1683142,3,B
2008,1.02,2.72,2.51,1.96,178039,1683142,3,B
2009,1.60,3.32,3.29,2.48,178039,1683142,3,B
2010,1.95,3.35,3.17,2.53,178039,1683142,3,B
2011,2.29,3.17,3.03,2.59,178039,1683142,3,B
2012,1.74,3.00,3.15,2.64,178039,1683142,3,B
2000,2.16,3.52,2.56,2.85,178040,1683142,3,B
2001,3.14,3.11,2.63,1.70,178040,1683142,3,B
2002,1.30,3.50,3.09,2.70,178040,1683142,3,B
2003,2.96,3.44,3.21,2.56,178040,1683142,3,B
2004,2.63,2.98,2.74,2.38,178040,1683142,3,B
2005,1.72,2.97,2.95,2.39,178040,1683142,3,B
2006,3.23,2.66,3.10,2.60,178040,1683142,3,B
2007,2.55,3.50,3.17,2.68,178040,1683142,3,B
2008,1.00,2.67,2.45,2.02,178040,1683142,3,B
2009,1.70,3.31,3.22,2.60,178040,1683142,3,B
2010,1.88,3.32,3.11,2.56,178040,1683142,3,B
2011,2.25,3.07,2.95,2.60,178040,1683142,3,B
2012,1.71,3.05,3.16,2.67,178040,1683142,3,B
2000,1.87,3.31,2.48,2.54,178041,1683143,3,B
2001,2.98,3.01,2.56,1.68,178041,1683143,3,B
2002,1.24,3.36,2.96,2.73,178041,1683143,3,B
2003,2.45,3.30,3.15,2.40,178041,1683143,3,B
2004,2.33,2.85,2.63,2.42,178041,1683143,3,B
2005,1.62,2.85,2.89,2.36,178041,1683143,3,B
2006,3.12,2.62,2.98,2.49,178041,1683143,3,B
2007,2.17,3.45,3.11,2.63,178041,1683143,3,B
2008,0.91,2.48,2.43,1.78,178041,1683143,3,B
2009,1.48,3.15,3.13,2.62,178041,1683143,3,B
2010,1.70,3.16,3.08,2.53,178041,1683143,3,B
2011,2.13,3.09,2.91,2.49,178041,1683143,3,B
2012,1.60,2.87,2.95,2.52,178041,1683143,3,B
2000,1.76,3.19,2.26,2.27,177357,1680738,3,B
2001,2.59,3.16,2.35,1.44,177357,1680738,3,B
2002,1.22,3.24,2.89,2.35,177357,1680738,3,B
2003,2.16,3.15,3.14,2.16,177357,1680738,3,B
2004,1.74,2.92,2.57,2.09,177357,1680738,3,B
2005,1.45,3.01,2.91,1.90,177357,1680738,3,B
2006,2.85,2.69,2.95,2.30,177357,1680738,3,B
2007,1.93,3.42,2.99,2.32,177357,1680738,3,B
2008,0.95,2.35,2.49,1.74,177357,1680738,3,B
2009,1.51,3.34,3.13,2.07,177357,1680738,3,B
2010,1.88,3.21,3.01,2.22,177357,1680738,3,B
2011,1.78,3.03,2.94,2.71,177357,1680738,3,B
2012,1.58,2.88,3.10,2.35,177357,1680738,3,B
2000,1.96,3.27,2.28,2.39,177358,1680739,3,B
2001,2.88,3.30,2.52,1.53,177358,1680739,3,B
2002,1.22,3.47,2.95,2.55,177358,1680739,3,B
2003,2.48,3.37,3.07,2.25,177358,1680739,3,B
2004,2.40,2.92,2.67,2.15,177358,1680739,3,B
2005,1.59,3.08,2.90,2.16,177358,1680739,3,B
2006,2.92,2.81,3.08,2.32,177358,1680739,3,B
2007,1.98,3.55,3.16,2.38,177358,1680739,3,B
2008,0.96,2.85,2.59,1.90,177358,1680739,3,B
2009,1.61,3.37,3.26,2.18,177358,1680739,3,B
2010,1.53,3.34,3.10,2.28,177358,1680739,3,B
2011,1.97,3.12,2.96,2.74,177358,1680739,3,B
2012,1.64,3.03,3.15,2.39,177358,1680739,3,B
2000,2.28,3.36,2.62,2.58,177359,1680739,3,B
2001,3.02,3.42,2.80,1.67,177359,1680739,3,B
2002,1.45,3.61,2.99,2.64,177359,1680739,3,B
2003,2.79,3.47,3.23,2.42,177359,1680739,3,B
2004,2.77,3.11,2.78,2.32,177359,1680739,3,B
2005,1.79,3.27,3.10,2.38,177359,1680739,3,B
2006,3.10,2.80,3.24,2.53,177359,1680739,3,B
2007,2.44,3.65,3.31,2.55,177359,1680739,3,B
2008,1.04,3.04,2.72,2.10,177359,1680739,3,B
2009,1.80,3.42,3.29,2.33,177359,1680739,3,B
2010,1.98,3.43,3.28,2.41,177359,1680739,3,B
2011,2.10,3.15,3.17,2.94,177359,1680739,3,B
2012,1.80,3.20,3.35,2.58,177359,1680739,3,B
2000,2.45,3.48,2.68,2.84,177360,1680740,3,B
2001,3.26,3.43,2.88,1.69,177360,1680740,3,B
2002,1.68,3.66,3.34,2.82,177360,1680740,3,B
2003,2.77,3.56,3.49,2.67,177360,1680740,3,B
2004,2.84,3.19,3.01,2.58,177360,1680740,3,B
2005,1.83,3.28,3.11,2.47,177360,1680740,3,B
2006,3.18,2.87,3.34,2.71,177360,1680740,3,B
2007,2.68,3.63,3.41,2.67,177360,1680740,3,B
2008,1.10,3.06,2.73,2.04,177360,1680740,3,B
2009,1.85,3.46,3.47,2.57,177360,1680740,3,B
2010,2.34,3.38,3.48,2.67,177360,1680740,3,B
2011,2.28,3.32,3.36,3.06,177360,1680740,3,B
2012,1.82,3.27,3.45,2.82,177360,1680740,3,B
2000,2.38,3.58,2.64,2.80,177361,1680740,3,B
2001,3.12,3.37,2.73,1.72,177361,1680740,3,B
2002,1.70,3.65,3.11,2.83,177361,1680740,3,B
2003,2.94,3.56,3.32,2.65,177361,1680740,3,B
2004,2.80,3.11,2.88,2.65,177361,1680740,3,B
2005,1.76,3.12,3.07,2.43,177361,1680740,3,B
2006,3.24,2.79,3.20,2.73,177361,1680740,3,B
2007,2.72,3.61,3.37,2.79,177361,1680740,3,B
2008,1.14,2.87,2.73,2.21,177361,1680740,3,B
2009,1.77,3.41,3.44,2.70,177361,1680740,3,B
2010,2.18,3.37,3.36,2.66,177361,1680740,3,B
2011,2.28,3.30,3.19,2.76,177361,1680740,3,B
2012,1.77,3.21,3.29,2.81,177361,1680740,3,B
2000,2.18,3.53,2.54,2.78,177362,1680741,3,B
2001,3.05,3.51,2.62,1.69,177362,1680741,3,B
2002,1.59,3.54,3.01,2.81,177362,1680741,3,B
2003,2.97,3.52,3.20,2.45,177362,1680741,3,B
2004,2.40,2.97,2.78,2.56,177362,1680741,3,B
2005,1.72,3.04,3.10,2.39,177362,1680741,3,B
2006,3.38,2.79,3.10,2.55,177362,1680741,3,B
2007,2.53,3.51,3.21,2.75,177362,1680741,3,B
2008,1.06,2.61,2.42,2.22,177362,1680741,3,B
2009,1.62,3.32,3.26,2.66,177362,1680741,3,B
2010,2.03,3.35,3.18,2.63,177362,1680741,3,B
2011,2.21,3.27,3.06,2.55,177362,1680741,3,B
2012,1.75,3.21,3.13,2.68,177362,1680741,3,B
2000,1.94,3.33,2.47,2.63,177363,1680741,3,B
2001,2.95,3.27,2.63,1.71,177363,1680741,3,B
2002,1.51,3.44,3.04,2.65,177363,1680741,3,B
2003,2.57,3.08,3.16,2.35,177363,1680741,3,B
2004,2.22,2.98,2.69,2.56,177363,1680741,3,B
2005,1.59,2.94,3.01,2.42,177363,1680741,3,B
2006,3.26,2.64,3.14,2.60,177363,1680741,3,B
2007,2.08,3.63,3.14,2.77,177363,1680741,3,B
2008,0.90,2.44,2.46,1.85,177363,1680741,3,B
2009,1.44,3.29,3.12,2.62,177363,1680741,3,B
2010,1.60,3.28,3.12,2.61,177363,1680741,3,B
2011,2.13,3.24,2.97,2.40,177363,1680741,3,B
2012,1.77,3.00,3.06,2.95,177363,1680741,3,B
2000,1.37,2.96,2.39,2.31,177366,1680743,3,B
2001,2.73,2.91,2.43,1.62,177366,1680743,3,B
2002,1.15,3.19,2.92,2.53,177366,1680743,3,B
2003,2.06,2.75,3.09,2.33,177366,1680743,3,B
2004,2.21,2.67,2.61,2.50,177366,1680743,3,B
2005,1.50,2.70,2.89,2.21,177366,1680743,3,B
2006,2.91,2.49,3.03,2.48,177366,1680743,3,B
2007,1.88,3.37,3.19,2.58,177366,1680743,3,B
2008,0.86,2.18,2.41,1.81,177366,1680743,3,B
2009,1.27,3.12,3.18,2.54,177366,1680743,3,B
2010,1.45,3.07,2.90,2.43,177366,1680743,3,B
2011,2.13,3.13,2.85,2.27,177366,1680743,3,B
2012,1.62,2.49,3.00,2.73,177366,1680743,3,B
2000,1.45,3.03,2.34,2.49,177367,1680743,3,B
2001,2.74,2.85,2.39,1.68,177367,1680743,3,B
2002,1.16,2.96,2.87,2.42,177367,1680743,3,B
2003,1.96,2.67,2.97,2.26,177367,1680743,3,B
2004,1.96,2.78,2.61,2.44,177367,1680743,3,B
2005,1.57,2.74,2.84,2.17,177367,1680743,3,B
2006,2.95,2.39,2.89,2.58,177367,1680743,3,B
2007,1.83,3.29,3.04,2.61,177367,1680743,3,B
2008,0.86,2.22,2.42,1.97,177367,1680743,3,B
2009,1.40,3.00,3.03,2.46,177367,1680743,3,B
2010,1.33,3.05,2.90,2.48,177367,1680743,3,B
2011,2.06,3.06,2.79,2.69,177367,1680743,3,B
2012,1.58,2.47,2.93,2.88,177367,1680743,3,B
2000,1.91,3.16,2.36,2.38,176678,1680738,3,B
2001,2.83,3.31,2.50,1.50,176678,1680738,3,B
2002,1.25,3.22,2.92,2.45,176678,1680738,3,B
2003,2.39,3.03,3.13,2.36,176678,1680738,3,B
2004,2.26,2.87,2.59,2.42,176678,1680738,3,B
2005,1.45,3.02,2.88,2.17,176678,1680738,3,B
2006,2.98,2.55,3.02,2.39,176678,1680738,3,B
2007,2.37,3.30,3.03,2.34,176678,1680738,3,B
2008,1.03,2.68,2.53,1.87,176678,1680738,3,B
2009,1.80,3.32,3.17,2.22,176678,1680738,3,B
2010,2.12,3.17,2.97,2.36,176678,1680738,3,B
2011,1.85,3.11,2.94,2.80,176678,1680738,3,B
2012,1.89,3.12,3.18,2.47,176678,1680738,3,B
2000,2.15,3.39,2.32,2.47,176679,1680739,3,B
2001,2.91,3.39,2.60,1.55,176679,1680739,3,B
2002,1.42,3.62,2.90,2.64,176679,1680739,3,B
2003,2.54,3.47,3.17,2.48,176679,1680739,3,B
2004,2.27,3.06,2.69,2.44,176679,1680739,3,B
2005,1.54,3.20,2.92,2.29,176679,1680739,3,B
2006,3.12,2.83,3.07,2.42,176679,1680739,3,B
2007,2.39,3.59,3.15,2.56,176679,1680739,3,B
2008,1.05,2.92,2.57,2.22,176679,1680739,3,B
2009,1.93,3.45,3.21,2.37,176679,1680739,3,B
2010,1.95,3.48,3.07,2.37,176679,1680739,3,B
2011,2.01,3.23,2.97,2.81,176679,1680739,3,B
2012,1.80,3.37,3.19,2.59,176679,1680739,3,B
2000,2.38,3.48,2.45,2.55,176680,1680739,3,B
2001,3.02,3.53,2.74,1.68,176680,1680739,3,B
2002,1.58,3.60,3.08,2.70,176680,1680739,3,B
2003,2.79,3.62,3.39,2.51,176680,1680739,3,B
2004,2.88,3.20,2.92,2.47,176680,1680739,3,B
2005,1.84,3.31,3.02,2.39,176680,1680739,3,B
2006,3.22,2.87,3.34,2.53,176680,1680739,3,B
2007,2.63,3.58,3.23,2.56,176680,1680739,3,B
2008,1.18,3.16,2.74,2.29,176680,1680739,3,B
2009,1.99,3.44,3.38,2.59,176680,1680739,3,B
2010,2.28,3.46,3.26,2.53,176680,1680739,3,B
2011,2.17,3.23,3.21,3.04,176680,1680739,3,B
2012,1.88,3.23,3.53,2.74,176680,1680739,3,B
2000,2.51,3.54,2.74,2.86,176681,1680740,3,B
2001,2.97,3.60,3.00,1.74,176681,1680740,3,B
2002,1.61,3.71,3.63,2.73,176681,1680740,3,B
2003,2.83,3.69,3.71,2.59,176681,1680740,3,B
2004,2.94,3.39,3.29,2.67,176681,1680740,3,B
2005,1.90,3.46,3.32,2.64,176681,1680740,3,B
2006,3.16,2.91,3.55,2.78,176681,1680740,3,B
2007,2.71,3.79,3.69,2.76,176681,1680740,3,B
2008,1.21,3.26,2.96,2.55,176681,1680740,3,B
2009,2.07,3.52,3.60,2.61,176681,1680740,3,B
2010,2.55,3.59,3.80,2.76,176681,1680740,3,B
2011,2.30,3.39,3.64,3.12,176681,1680740,3,B
2012,1.92,3.38,3.79,2.91,176681,1680740,3,B
2000,2.47,3.63,2.77,2.94,176682,1680740,3,B
2001,3.07,3.57,3.08,1.78,176682,1680740,3,B
2002,1.86,3.75,3.51,2.93,176682,1680740,3,B
2003,2.85,3.69,3.56,2.58,176682,1680740,3,B
2004,2.87,3.23,3.01,2.71,176682,1680740,3,B
2005,1.61,3.54,3.34,2.63,176682,1680740,3,B
2006,3.29,2.95,3.50,2.79,176682,1680740,3,B
2007,2.71,3.80,3.56,2.83,176682,1680740,3,B
2008,1.13,3.04,2.91,2.28,176682,1680740,3,B
2009,1.96,3.50,3.64,2.80,176682,1680740,3,B
2010,2.52,3.59,3.68,2.78,176682,1680740,3,B
2011,2.34,3.43,3.32,3.18,176682,1680740,3,B
2012,1.96,3.43,3.67,2.93,176682,1680740,3,B
2000,2.33,3.61,2.55,2.91,176683,1680741,3,B
2001,3.11,3.52,2.87,1.80,176683,1680741,3,B
2002,1.64,3.67,3.07,2.97,176683,1680741,3,B
2003,2.82,3.65,3.34,2.65,176683,1680741,3,B
2004,2.69,3.15,2.87,2.62,176683,1680741,3,B
2005,1.56,3.29,3.15,2.50,176683,1680741,3,B
2006,3.29,2.87,3.21,2.86,176683,1680741,3,B
2007,2.59,3.75,3.31,2.81,176683,1680741,3,B
2008,1.04,2.89,2.58,2.54,176683,1680741,3,B
2009,1.96,3.50,3.37,2.75,176683,1680741,3,B
2010,2.29,3.67,3.28,2.80,176683,1680741,3,B
2011,2.21,3.37,3.15,2.70,176683,1680741,3,B
2012,1.88,3.25,3.37,3.07,176683,1680741,3,B
2000,2.06,3.63,2.58,2.70,176684,1680741,3,B
2001,3.05,3.47,2.74,1.76,176684,1680741,3,B
2002,1.57,3.68,3.32,2.77,176684,1680741,3,B
2003,2.46,3.63,3.31,2.65,176684,1680741,3,B
2004,2.38,3.08,2.82,2.66,176684,1680741,3,B
2005,1.68,3.17,3.07,2.46,176684,1680741,3,B
2006,3.31,2.79,3.28,2.73,176684,1680741,3,B
2007,2.29,3.70,3.42,2.81,176684,1680741,3,B
2008,0.92,2.66,2.63,2.37,176684,1680741,3,B
2009,1.77,3.47,3.27,2.57,176684,1680741,3,B
2010,1.85,3.59,3.29,2.79,176684,1680741,3,B
2011,2.25,3.36,3.27,2.53,176684,1680741,3,B
2012,1.85,3.12,3.30,3.02,176684,1680741,3,B
2000,1.94,3.69,2.66,2.84,176685,1680742,3,B
2001,3.17,3.61,2.88,1.83,176685,1680742,3,B
2002,1.54,3.82,3.36,2.80,176685,1680742,3,B
2003,2.66,3.25,3.50,2.61,176685,1680742,3,B
2004,2.75,3.17,2.94,2.74,176685,1680742,3,B
2005,1.69,3.09,3.37,2.55,176685,1680742,3,B
2006,3.34,2.85,3.56,2.84,176685,1680742,3,B
2007,2.31,3.78,3.48,2.78,176685,1680742,3,B
2008,0.90,2.52,2.87,2.26,176685,1680742,3,B
2009,1.63,3.53,3.46,2.51,176685,1680742,3,B
2010,1.72,3.61,3.49,2.78,176685,1680742,3,B
2011,2.28,3.48,3.27,2.65,176685,1680742,3,B
2012,1.76,3.10,3.51,2.98,176685,1680742,3,B
2000,2.00,3.58,2.60,2.75,176686,1680742,3,B
2001,3.15,3.53,2.78,1.82,176686,1680742,3,B
2002,1.58,3.78,3.35,2.85,176686,1680742,3,B
2003,2.56,3.23,3.45,2.60,176686,1680742,3,B
2004,2.70,3.25,3.03,2.64,176686,1680742,3,B
2005,1.70,3.16,3.29,2.47,176686,1680742,3,B
2006,3.25,2.84,3.40,2.74,176686,1680742,3,B
2007,2.31,3.53,3.47,2.87,176686,1680742,3,B
2008,0.90,2.74,2.79,2.30,176686,1680742,3,B
2009,1.50,3.46,3.42,2.68,176686,1680742,3,B
2010,1.92,3.48,3.50,2.78,176686,1680742,3,B
2011,2.32,3.37,3.47,2.51,176686,1680742,3,B
2012,1.77,3.00,3.60,2.89,176686,1680742,3,B
2000,1.83,3.31,2.44,2.42,176687,1680743,3,B
2001,2.84,3.16,2.57,1.64,176687,1680743,3,B
2002,1.40,3.42,3.01,2.75,176687,1680743,3,B
2003,2.44,2.95,3.21,2.39,176687,1680743,3,B
2004,2.59,2.85,2.76,2.54,176687,1680743,3,B
2005,1.63,2.92,3.04,2.20,176687,1680743,3,B
2006,2.96,2.78,3.12,2.58,176687,1680743,3,B
2007,2.08,3.53,3.32,2.78,176687,1680743,3,B
2008,0.86,2.51,2.59,2.32,176687,1680743,3,B
2009,1.45,3.27,3.36,2.55,176687,1680743,3,B
2010,1.80,3.20,3.02,2.36,176687,1680743,3,B
2011,2.09,3.20,3.20,2.29,176687,1680743,3,B
2012,1.71,2.70,3.22,2.80,176687,1680743,3,B
2000,1.66,3.28,2.35,2.45,176688,1680743,3,B
2001,2.94,3.11,2.43,1.67,176688,1680743,3,B
2002,1.39,3.36,2.91,2.45,176688,1680743,3,B
2003,2.61,2.94,3.01,2.33,176688,1680743,3,B
2004,2.34,2.81,2.73,2.47,176688,1680743,3,B
2005,1.63,2.84,2.81,2.09,176688,1680743,3,B
2006,3.07,2.70,2.94,2.68,176688,1680743,3,B
2007,2.04,3.46,3.04,2.81,176688,1680743,3,B
