ano,scd,scod,scmd,nie_malla_modi_id,iv_malla_modi_id,poblacion,grupo_poblacion
2001,16,48,88,1623130,144165,1,A
2001,16,48,88,1623130,144845,1,A
2001,16,48,88,1623130,144844,1,A
2002,40,96,157,1623130,144166,1,A
2002,40,96,157,1623130,144165,1,A
2002,40,96,157,1623130,144845,1,A
2002,40,96,157,1623130,144844,1,A
2003,16,78,157,1623130,144166,1,A
2003,16,78,157,1623130,144165,1,A
2003,16,78,157,1623130,144845,1,A
2003,16,78,157,1623130,144844,1,A
2004,40,125,165,1623130,144166,1,A
2004,40,125,165,1623130,144165,1,A
2004,40,125,165,1623130,144845,1,A
2004,40,125,165,1623130,144844,1,A
2005,72,56,165,1623130,144166,1,A
2005,72,56,165,1623130,144165,1,A
2005,72,56,165,1623130,144845,1,A
2005,72,56,165,1623130,144844,1,A
2006,24,88,125,1623130,144166,1,A
2006,24,88,125,1623130,144165,1,A
2006,24,88,125,1623130,144845,1,A
2006,24,88,125,1623130,144844,1,A
2007,8,181,181,1623130,144166,1,A
2007,8,181,181,1623130,144165,1,A
2007,8,181,181,1623130,144845,1,A
2007,8,181,181,1623130,144844,1,A
2008,64,63,165,1623130,144166,1,A
2008,64,63,165,1623130,144165,1,A
2008,64,63,165,1623130,144845,1,A
2008,64,63,165,1623130,144844,1,A
2009,40,80,165,1623130,144166,1,A
2009,40,80,165,1623130,144165,1,A
2009,40,80,165,1623130,144845,1,A
2009,40,80,165,1623130,144844,1,A
2010,56,72,149,1623130,144166,1,A
2010,56,72,149,1623130,144165,1,A
2010,56,72,149,1623130,144845,1,A
2010,56,72,149,1623130,144844,1,A
2011,16,125,133,1623130,144166,1,A
2011,16,125,133,1623130,144165,1,A
2011,16,125,133,1623130,144845,1,A
2011,16,125,133,1623130,144844,1,A
2012,16,0,0,1623130,144166,1,A
2012,16,0,0,1623130,144165,1,A
2012,16,0,0,1623130,144845,1,A
2012,16,0,0,1623130,144844,1,A
2001,24,48,88,1625531,145522,1,A
2001,24,48,88,1625531,145521,1,A
2001,24,48,88,1625531,146201,1,A
2001,24,48,88,1625531,146200,1,A
2002,48,96,157,1625531,145522,1,A
2002,48,96,157,1625531,145521,1,A
2002,48,96,157,1625531,146201,1,A
2002,48,96,157,1625531,146200,1,A
2003,24,32,157,1625531,145522,1,A
2003,24,32,157,1625531,145521,1,A
2003,24,32,157,1625531,146201,1,A
2003,24,32,157,1625531,146200,1,A
2004,32,125,165,1625531,145522,1,A
2004,32,125,165,1625531,145521,1,A
2004,32,125,165,1625531,146201,1,A
2004,32,125,165,1625531,146200,1,A
2005,64,64,165,1625531,145522,1,A
2005,64,64,165,1625531,145521,1,A
2005,64,64,165,1625531,146201,1,A
2005,64,64,165,1625531,146200,1,A
2006,32,72,125,1625531,145522,1,A
2006,32,72,125,1625531,145521,1,A
2006,32,72,125,1625531,146201,1,A
2006,32,72,125,1625531,146200,1,A
2007,8,181,181,1625531,145522,1,A
2007,8,181,181,1625531,145521,1,A
2007,8,181,181,1625531,146201,1,A
2007,8,181,181,1625531,146200,1,A
2008,56,63,133,1625531,145522,1,A
2008,56,63,133,1625531,145521,1,A
2008,56,63,133,1625531,146201,1,A
2008,56,63,133,1625531,146200,1,A
2009,56,80,165,1625531,145522,1,A
2009,56,80,165,1625531,145521,1,A
2009,56,80,165,1625531,146201,1,A
2009,56,80,165,1625531,146200,1,A
2010,64,72,149,1625531,145522,1,A
2010,64,72,149,1625531,145521,1,A
2010,64,72,149,1625531,146201,1,A
2010,64,72,149,1625531,146200,1,A
2011,24,96,133,1625531,145522,1,A
2011,24,96,133,1625531,145521,1,A
2011,24,96,133,1625531,146201,1,A
2011,24,96,133,1625531,146200,1,A
2012,16,0,0,1625531,145522,1,A
2012,16,0,0,1625531,145521,1,A
2012,16,0,0,1625531,146201,1,A
2012,16,0,0,1625531,146200,1,A
2001,16,48,88,1627934,146882,1,A
2001,16,48,88,1627934,146881,1,A
2001,16,48,88,1627934,147561,1,A
2001,16,48,88,1627934,147560,1,A
2002,80,56,157,1627934,146882,1,A
2002,80,56,157,1627934,146881,1,A
2002,80,56,157,1627934,147561,1,A
2002,80,56,157,1627934,147560,1,A
2003,16,78,157,1627934,146882,1,A
2003,16,78,157,1627934,146881,1,A
2003,16,78,157,1627934,147561,1,A
2003,16,78,157,1627934,147560,1,A
2004,56,71,173,1627934,146882,1,A
2004,56,71,173,1627934,146881,1,A
2004,56,71,173,1627934,147561,1,A
2004,56,71,173,1627934,147560,1,A
2005,56,64,165,1627934,146882,1,A
2005,56,64,165,1627934,146881,1,A
2005,56,64,165,1627934,147561,1,A
2005,56,64,165,1627934,147560,1,A
2006,32,72,125,1627934,146882,1,A
2006,32,72,125,1627934,146881,1,A
2006,32,72,125,1627934,147561,1,A
2006,32,72,125,1627934,147560,1,A
2007,24,96,181,1627934,146882,1,A
2007,24,96,181,1627934,146881,1,A
2007,24,96,181,1627934,147561,1,A
2007,24,96,181,1627934,147560,1,A
2008,88,63,165,1627934,146882,1,A
2008,88,63,165,1627934,146881,1,A
2008,88,63,165,1627934,147561,1,A
2008,88,63,165,1627934,147560,1,A
2009,56,80,165,1627934,146882,1,A
2009,56,80,165,1627934,146881,1,A
2009,56,80,165,1627934,147561,1,A
2009,56,80,165,1627934,147560,1,A
2010,80,56,149,1627934,146882,1,A
2010,80,56,149,1627934,146881,1,A
2010,80,56,149,1627934,147561,1,A
2010,80,56,149,1627934,147560,1,A
2011,32,80,157,1627934,146882,1,A
2011,32,80,157,1627934,146881,1,A
2011,32,80,157,1627934,147561,1,A
2011,32,80,157,1627934,147560,1,A
2012,16,0,0,1627934,146882,1,A
2012,16,0,0,1627934,146881,1,A
2012,16,0,0,1627934,147561,1,A
2012,16,0,0,1627934,147560,1,A
2001,24,48,157,1630336,148240,1,A
2001,24,48,157,1630336,148239,1,A
2001,24,48,157,1630336,148919,1,A
2001,24,48,157,1630336,148918,1,A
2002,88,56,253,1630336,148240,1,A
2002,88,56,253,1630336,148239,1,A
2002,88,56,253,1630336,148919,1,A
2002,88,56,253,1630336,148918,1,A
2003,32,72,189,1630336,148240,1,A
2003,32,72,189,1630336,148239,1,A
2003,32,72,189,1630336,148919,1,A
2003,32,72,189,1630336,148918,1,A
2004,48,71,165,1630336,148240,1,A
2004,48,71,165,1630336,148239,1,A
2004,48,71,165,1630336,148919,1,A
2004,48,71,165,1630336,148918,1,A
2005,64,64,165,1630336,148240,1,A
2005,64,64,165,1630336,148239,1,A
2005,64,64,165,1630336,148919,1,A
2005,64,64,165,1630336,148918,1,A
2006,32,72,125,1630336,148240,1,A
2006,32,72,125,1630336,148239,1,A
2006,32,72,125,1630336,148919,1,A
2006,32,72,125,1630336,148918,1,A
2007,24,96,181,1630336,148240,1,A
2007,24,96,181,1630336,148239,1,A
2007,24,96,181,1630336,148919,1,A
2007,24,96,181,1630336,148918,1,A
2008,96,31,165,1630336,148240,1,A
2008,96,31,165,1630336,148239,1,A
2008,96,31,165,1630336,148919,1,A
2008,96,31,165,1630336,148918,1,A
2009,72,64,165,1630336,148240,1,A
2009,72,64,165,1630336,148239,1,A
2009,72,64,165,1630336,148919,1,A
2009,72,64,165,1630336,148918,1,A
2010,80,56,149,1630336,148240,1,A
2010,80,56,149,1630336,148239,1,A
2010,80,56,149,1630336,148919,1,A
2010,80,56,149,1630336,148918,1,A
2011,16,125,133,1630336,148240,1,A
2011,16,125,133,1630336,148239,1,A
2011,16,125,133,1630336,148919,1,A
2011,16,125,133,1630336,148918,1,A
2012,16,0,0,1630336,148240,1,A
2012,16,0,0,1630336,148239,1,A
2012,16,0,0,1630336,148919,1,A
2012,16,0,0,1630336,148918,1,A
2001,24,48,189,1632737,149596,1,A
2001,24,48,189,1632737,149595,1,A
2001,24,48,189,1632737,150275,1,A
2001,24,48,189,1632737,150274,1,A
2002,88,16,157,1632737,149596,1,A
2002,88,16,157,1632737,149595,1,A
2002,88,16,157,1632737,150275,1,A
2002,88,16,157,1632737,150274,1,A
2003,24,78,189,1632737,149596,1,A
2003,24,78,189,1632737,149595,1,A
2003,24,78,189,1632737,150275,1,A
2003,24,78,189,1632737,150274,1,A
2004,48,71,165,1632737,149596,1,A
2004,48,71,165,1632737,149595,1,A
2004,48,71,165,1632737,150275,1,A
2004,48,71,165,1632737,150274,1,A
2005,88,64,165,1632737,149596,1,A
2005,88,64,165,1632737,149595,1,A
2005,88,64,165,1632737,150275,1,A
2005,88,64,165,1632737,150274,1,A
2006,32,72,125,1632737,149596,1,A
2006,32,72,125,1632737,149595,1,A
2006,32,72,125,1632737,150275,1,A
2006,32,72,125,1632737,150274,1,A
2007,24,96,181,1632737,149596,1,A
2007,24,96,181,1632737,149595,1,A
2007,24,96,181,1632737,150275,1,A
2007,24,96,181,1632737,150274,1,A
2008,80,63,165,1632737,149596,1,A
2008,80,63,165,1632737,149595,1,A
2008,80,63,165,1632737,150275,1,A
2008,80,63,165,1632737,150274,1,A
2009,72,64,357,1632737,149596,1,A
2009,72,64,357,1632737,149595,1,A
2009,72,64,357,1632737,150275,1,A
2009,72,64,357,1632737,150274,1,A
2010,72,56,149,1632737,149596,1,A
2010,72,56,149,1632737,149595,1,A
2010,72,56,149,1632737,150275,1,A
2010,72,56,149,1632737,150274,1,A
2011,16,125,133,1632737,149596,1,A
2011,16,125,133,1632737,149595,1,A
2011,16,125,133,1632737,150275,1,A
2011,16,125,133,1632737,150274,1,A
2012,16,0,0,1632737,149596,1,A
2012,16,0,0,1632737,149595,1,A
2012,16,0,0,1632737,150275,1,A
2012,16,0,0,1632737,150274,1,A
2001,32,48,189,1635139,150954,1,A
2001,32,48,189,1635139,150953,1,A
2001,32,48,189,1635139,151633,1,A
2001,32,48,189,1635139,151632,1,A
2002,88,16,157,1635139,150954,1,A
2002,88,16,157,1635139,150953,1,A
2002,88,16,157,1635139,151633,1,A
2002,88,16,157,1635139,151632,1,A
2003,40,72,189,1635139,150954,1,A
2003,40,72,189,1635139,150953,1,A
2003,40,72,189,1635139,151633,1,A
2003,40,72,189,1635139,151632,1,A
2004,48,71,165,1635139,150954,1,A
2004,48,71,165,1635139,150953,1,A
2004,48,71,165,1635139,151633,1,A
2004,48,71,165,1635139,151632,1,A
2005,88,64,165,1635139,150954,1,A
2005,88,64,165,1635139,150953,1,A
2005,88,64,165,1635139,151633,1,A
2005,88,64,165,1635139,151632,1,A
2006,32,72,125,1635139,150954,1,A
2006,32,72,125,1635139,150953,1,A
2006,32,72,125,1635139,151633,1,A
2006,32,72,125,1635139,151632,1,A
2007,40,56,181,1635139,150954,1,A
2007,40,56,181,1635139,150953,1,A
2007,40,56,181,1635139,151633,1,A
2007,40,56,181,1635139,151632,1,A
2008,96,31,165,1635139,150954,1,A
2008,96,31,165,1635139,150953,1,A
2008,96,31,165,1635139,151633,1,A
2008,96,31,165,1635139,151632,1,A
2009,72,64,165,1635139,150954,1,A
2009,72,64,165,1635139,150953,1,A
2009,72,64,165,1635139,151633,1,A
2009,72,64,165,1635139,151632,1,A
2010,72,72,149,1635139,150954,1,A
2010,72,72,149,1635139,150953,1,A
2010,72,72,149,1635139,151633,1,A
2010,72,72,149,1635139,151632,1,A
2011,32,40,157,1635139,150954,1,A
2011,32,40,157,1635139,150953,1,A
2011,32,40,157,1635139,151633,1,A
2011,32,40,157,1635139,151632,1,A
2012,16,0,0,1635139,150954,1,A
2012,16,0,0,1635139,150953,1,A
2012,16,0,0,1635139,151633,1,A
2012,16,0,0,1635139,151632,1,A
2001,56,48,197,1637541,152312,1,A
2001,56,48,197,1637541,152311,1,A
2001,56,48,197,1637541,152991,1,A
2001,56,48,197,1637541,152990,1,A
2002,88,16,157,1637541,152312,1,A
2002,88,16,157,1637541,152311,1,A
2002,88,16,157,1637541,152991,1,A
2002,88,16,157,1637541,152990,1,A
2003,48,72,189,1637541,152312,1,A
2003,48,72,189,1637541,152311,1,A
2003,48,72,189,1637541,152991,1,A
2003,48,72,189,1637541,152990,1,A
2004,64,71,165,1637541,152312,1,A
2004,64,71,165,1637541,152311,1,A
2004,64,71,165,1637541,152991,1,A
2004,64,71,165,1637541,152990,1,A
2005,96,48,165,1637541,152312,1,A
2005,96,48,165,1637541,152311,1,A
2005,96,48,165,1637541,152991,1,A
2005,96,48,165,1637541,152990,1,A
2006,40,72,189,1637541,152312,1,A
2006,40,72,189,1637541,152311,1,A
2006,40,72,189,1637541,152991,1,A
2006,40,72,189,1637541,152990,1,A
2007,48,56,229,1637541,152312,1,A
2007,48,56,229,1637541,152311,1,A
2007,48,56,229,1637541,152991,1,A
2007,48,56,229,1637541,152990,1,A
2008,112,31,165,1637541,152312,1,A
2008,112,31,165,1637541,152311,1,A
2008,112,31,165,1637541,152991,1,A
2008,112,31,165,1637541,152990,1,A
2009,72,64,165,1637541,152312,1,A
2009,72,64,165,1637541,152311,1,A
2009,72,64,165,1637541,152991,1,A
2009,72,64,165,1637541,152990,1,A
2010,80,64,149,1637541,152312,1,A
2010,80,64,149,1637541,152311,1,A
2010,80,64,149,1637541,152991,1,A
2010,80,64,149,1637541,152990,1,A
2011,32,40,157,1637541,152312,1,A
2011,32,40,157,1637541,152311,1,A
2011,32,40,157,1637541,152991,1,A
2011,32,40,157,1637541,152990,1,A
2012,24,0,0,1637541,152312,1,A
2012,24,0,0,1637541,152311,1,A
2012,24,0,0,1637541,152991,1,A
2012,24,0,0,1637541,152990,1,A
2001,80,48,197,1639944,153671,1,A
2002,128,16,205,1639944,153671,1,A
2003,56,72,189,1639944,153671,1,A
2004,96,71,197,1639944,153671,1,A
2005,104,48,165,1639944,153671,1,A
2006,72,56,189,1639944,153671,1,A
2007,56,56,197,1639944,153671,1,A
2008,136,31,213,1639944,153671,1,A
2009,104,64,173,1639944,153671,1,A
2010,120,56,277,1639944,153671,1,A
2011,48,40,157,1639944,153671,1,A
2012,24,0,0,1639944,153671,1,A
2001,24,48,117,1620726,142804,1,A
2001,24,48,117,1620726,142803,1,A
2001,24,48,117,1620726,143483,1,A
2001,24,48,117,1620726,143482,1,A
2002,56,8,141,1620726,142804,1,A
2002,56,8,141,1620726,142803,1,A
2002,56,8,141,1620726,143483,1,A
2002,56,8,141,1620726,143482,1,A
2003,32,32,181,1620726,142804,1,A
2003,32,32,181,1620726,142803,1,A
2003,32,32,181,1620726,143483,1,A
2003,32,32,181,1620726,143482,1,A
2004,24,31,165,1620726,142804,1,A
2004,24,31,165,1620726,142803,1,A
2004,24,31,165,1620726,143483,1,A
2004,24,31,165,1620726,143482,1,A
2005,40,64,149,1620726,142804,1,A
2005,40,64,149,1620726,142803,1,A
2005,40,64,149,1620726,143483,1,A
2005,40,64,149,1620726,143482,1,A
2006,24,88,125,1620726,142804,1,A
2006,24,88,125,1620726,142803,1,A
2006,24,88,125,1620726,143483,1,A
2006,24,88,125,1620726,143482,1,A
2007,8,181,181,1620726,142804,1,A
2007,8,181,181,1620726,142803,1,A
2007,8,181,181,1620726,143483,1,A
2007,8,181,181,1620726,143482,1,A
2008,56,71,165,1620726,142804,1,A
2008,56,71,165,1620726,142803,1,A
2008,56,71,165,1620726,143483,1,A
2008,56,71,165,1620726,143482,1,A
2009,56,80,165,1620726,142804,1,A
2009,56,80,165,1620726,142803,1,A
2009,56,80,165,1620726,143483,1,A
2009,56,80,165,1620726,143482,1,A
2010,48,72,149,1620726,142804,1,A
2010,48,72,149,1620726,142803,1,A
2010,48,72,149,1620726,143483,1,A
2010,48,72,149,1620726,143482,1,A
2011,24,125,157,1620726,142804,1,A
2011,24,125,157,1620726,142803,1,A
2011,24,125,157,1620726,143483,1,A
2011,24,125,157,1620726,143482,1,A
2012,16,0,0,1620726,142804,1,A
2012,16,0,0,1620726,142803,1,A
2012,16,0,0,1620726,143483,1,A
2012,16,0,0,1620726,143482,1,A
2001,24,48,165,1625529,145518,1,A
2001,24,48,165,1625529,145517,1,A
2001,24,48,165,1625529,146197,1,A
2001,24,48,165,1625529,146196,1,A
2002,80,56,205,1625529,145518,1,A
2002,80,56,205,1625529,145517,1,A
2002,80,56,205,1625529,146197,1,A
2002,80,56,205,1625529,146196,1,A
2003,40,72,189,1625529,145518,1,A
2003,40,72,189,1625529,145517,1,A
2003,40,72,189,1625529,146197,1,A
2003,40,72,189,1625529,146196,1,A
2004,32,63,165,1625529,145518,1,A
2004,32,63,165,1625529,145517,1,A
2004,32,63,165,1625529,146197,1,A
2004,32,63,165,1625529,146196,1,A
2005,88,64,165,1625529,145518,1,A
2005,88,64,165,1625529,145517,1,A
2005,88,64,165,1625529,146197,1,A
2005,88,64,165,1625529,146196,1,A
2006,32,72,125,1625529,145518,1,A
2006,32,72,125,1625529,145517,1,A
2006,32,72,125,1625529,146197,1,A
2006,32,72,125,1625529,146196,1,A
2007,24,96,181,1625529,145518,1,A
2007,24,96,181,1625529,145517,1,A
2007,24,96,181,1625529,146197,1,A
2007,24,96,181,1625529,146196,1,A
2008,80,47,149,1625529,145518,1,A
2008,80,47,149,1625529,145517,1,A
2008,80,47,149,1625529,146197,1,A
2008,80,47,149,1625529,146196,1,A
2009,56,80,165,1625529,145518,1,A
2009,56,80,165,1625529,145517,1,A
2009,56,80,165,1625529,146197,1,A
2009,56,80,165,1625529,146196,1,A
2010,80,72,157,1625529,145518,1,A
2010,80,72,157,1625529,145517,1,A
2010,80,72,157,1625529,146197,1,A
2010,80,72,157,1625529,146196,1,A
2011,32,96,157,1625529,145518,1,A
2011,32,96,157,1625529,145517,1,A
2011,32,96,157,1625529,146197,1,A
2011,32,96,157,1625529,146196,1,A
2012,16,0,0,1625529,145518,1,A
2012,16,0,0,1625529,145517,1,A
2012,16,0,0,1625529,146197,1,A
2012,16,0,0,1625529,146196,1,A
2001,8,48,48,1632736,149594,1,A
2001,8,48,48,1632736,149593,1,A
2001,8,48,48,1632736,150273,1,A
2001,8,48,48,1632736,150272,1,A
2002,72,56,157,1632736,149594,1,A
2002,72,56,157,1632736,149593,1,A
2002,72,56,157,1632736,150273,1,A
2002,72,56,157,1632736,150272,1,A
2003,32,72,189,1632736,149594,1,A
2003,32,72,189,1632736,149593,1,A
2003,32,72,189,1632736,150273,1,A
2003,32,72,189,1632736,150272,1,A
2004,32,125,165,1632736,149594,1,A
2004,32,125,165,1632736,149593,1,A
2004,32,125,165,1632736,150273,1,A
2004,32,125,165,1632736,150272,1,A
2005,72,64,165,1632736,149594,1,A
2005,72,64,165,1632736,149593,1,A
2005,72,64,165,1632736,150273,1,A
2005,72,64,165,1632736,150272,1,A
2006,32,72,125,1632736,149594,1,A
2006,32,72,125,1632736,149593,1,A
2006,32,72,125,1632736,150273,1,A
2006,32,72,125,1632736,150272,1,A
2007,24,96,181,1632736,149594,1,A
2007,24,96,181,1632736,149593,1,A
2007,24,96,181,1632736,150273,1,A
2007,24,96,181,1632736,150272,1,A
2008,80,31,165,1632736,149594,1,A
2008,80,31,165,1632736,149593,1,A
2008,80,31,165,1632736,150273,1,A
2008,80,31,165,1632736,150272,1,A
2009,64,64,165,1632736,149594,1,A
2009,64,64,165,1632736,149593,1,A
2009,64,64,165,1632736,150273,1,A
2009,64,64,165,1632736,150272,1,A
2010,80,56,253,1632736,149594,1,A
2010,80,56,253,1632736,149593,1,A
2010,80,56,253,1632736,150273,1,A
2010,80,56,253,1632736,150272,1,A
2011,16,125,133,1632736,149594,1,A
2011,16,125,133,1632736,149593,1,A
2011,16,125,133,1632736,150273,1,A
2011,16,125,133,1632736,150272,1,A
2012,16,0,0,1632736,149594,1,A
2012,16,0,0,1632736,149593,1,A
2012,16,0,0,1632736,150273,1,A
2012,16,0,0,1632736,150272,1,A
2001,32,48,197,1635138,150952,1,A
2001,32,48,197,1635138,150951,1,A
2001,32,48,197,1635138,151631,1,A
2001,32,48,197,1635138,151630,1,A
2002,88,16,157,1635138,150952,1,A
2002,88,16,157,1635138,150951,1,A
2002,88,16,157,1635138,151631,1,A
2002,88,16,157,1635138,151630,1,A
2003,40,72,189,1635138,150952,1,A
2003,40,72,189,1635138,150951,1,A
2003,40,72,189,1635138,151631,1,A
2003,40,72,189,1635138,151630,1,A
2004,32,125,165,1635138,150952,1,A
2004,32,125,165,1635138,150951,1,A
2004,32,125,165,1635138,151631,1,A
2004,32,125,165,1635138,151630,1,A
2005,88,64,165,1635138,150952,1,A
2005,88,64,165,1635138,150951,1,A
2005,88,64,165,1635138,151631,1,A
2005,88,64,165,1635138,151630,1,A
2006,40,72,149,1635138,150952,1,A
2006,40,72,149,1635138,150951,1,A
2006,40,72,149,1635138,151631,1,A
2006,40,72,149,1635138,151630,1,A
2007,24,96,181,1635138,150952,1,A
2007,24,96,181,1635138,150951,1,A
2007,24,96,181,1635138,151631,1,A
2007,24,96,181,1635138,151630,1,A
2008,104,31,165,1635138,150952,1,A
2008,104,31,165,1635138,150951,1,A
2008,104,31,165,1635138,151631,1,A
2008,104,31,165,1635138,151630,1,A
2009,72,64,165,1635138,150952,1,A
2009,72,64,165,1635138,150951,1,A
2009,72,64,165,1635138,151631,1,A
2009,72,64,165,1635138,151630,1,A
2010,72,72,253,1635138,150952,1,A
2010,72,72,253,1635138,150951,1,A
2010,72,72,253,1635138,151631,1,A
2010,72,72,253,1635138,151630,1,A
2011,32,40,157,1635138,150952,1,A
2011,32,40,157,1635138,150951,1,A
2011,32,40,157,1635138,151631,1,A
2011,32,40,157,1635138,151630,1,A
2012,16,0,0,1635138,150952,1,A
2012,16,0,0,1635138,150951,1,A
2012,16,0,0,1635138,151631,1,A
2012,16,0,0,1635138,151630,1,A
2001,56,48,189,1637539,152308,1,A
2001,56,48,189,1637539,152307,1,A
2001,56,48,189,1637539,152987,1,A
2001,56,48,189,1637539,152986,1,A
2002,112,16,173,1637539,152308,1,A
2002,112,16,173,1637539,152307,1,A
2002,112,16,173,1637539,152987,1,A
2002,112,16,173,1637539,152986,1,A
2003,56,72,221,1637539,152308,1,A
2003,56,72,221,1637539,152307,1,A
2003,56,72,221,1637539,152987,1,A
2003,56,72,221,1637539,152986,1,A
2004,56,71,165,1637539,152308,1,A
2004,56,71,165,1637539,152307,1,A
2004,56,71,165,1637539,152987,1,A
2004,56,71,165,1637539,152986,1,A
2005,96,48,165,1637539,152308,1,A
2005,96,48,165,1637539,152307,1,A
2005,96,48,165,1637539,152987,1,A
2005,96,48,165,1637539,152986,1,A
2006,48,72,189,1637539,152308,1,A
2006,48,72,189,1637539,152307,1,A
2006,48,72,189,1637539,152987,1,A
2006,48,72,189,1637539,152986,1,A
2007,48,56,181,1637539,152308,1,A
2007,48,56,181,1637539,152307,1,A
2007,48,56,181,1637539,152987,1,A
2007,48,56,181,1637539,152986,1,A
2008,136,31,173,1637539,152308,1,A
2008,136,31,173,1637539,152307,1,A
2008,136,31,173,1637539,152987,1,A
2008,136,31,173,1637539,152986,1,A
2009,104,64,173,1637539,152308,1,A
2009,104,64,173,1637539,152307,1,A
2009,104,64,173,1637539,152987,1,A
2009,104,64,173,1637539,152986,1,A
2010,96,56,253,1637539,152308,1,A
2010,96,56,253,1637539,152307,1,A
2010,96,56,253,1637539,152987,1,A
2010,96,56,253,1637539,152986,1,A
2011,32,40,157,1637539,152308,1,A
2011,32,40,157,1637539,152307,1,A
2011,32,40,157,1637539,152987,1,A
2011,32,40,157,1637539,152986,1,A
2012,16,31,31,1637539,152308,1,A
2012,16,31,31,1637539,152307,1,A
2012,16,31,31,1637539,152987,1,A
2012,16,31,31,1637539,152986,1,A
2001,24,48,72,1620725,142802,1,A
2001,24,48,72,1620725,142801,1,A
2001,24,48,72,1620725,143481,1,A
2001,24,48,72,1620725,143480,1,A
2002,56,64,141,1620725,142802,1,A
2002,56,64,141,1620725,142801,1,A
2002,56,64,141,1620725,143481,1,A
2002,56,64,141,1620725,143480,1,A
2003,40,32,197,1620725,142802,1,A
2003,40,32,197,1620725,142801,1,A
2003,40,32,197,1620725,143481,1,A
2003,40,32,197,1620725,143480,1,A
2004,24,149,165,1620725,142802,1,A
2004,24,149,165,1620725,142801,1,A
2004,24,149,165,1620725,143481,1,A
2004,24,149,165,1620725,143480,1,A
2005,72,56,165,1620725,142802,1,A
2005,72,56,165,1620725,142801,1,A
2005,72,56,165,1620725,143481,1,A
2005,72,56,165,1620725,143480,1,A
2006,32,72,125,1620725,142802,1,A
2006,32,72,125,1620725,142801,1,A
2006,32,72,125,1620725,143481,1,A
2006,32,72,125,1620725,143480,1,A
2007,16,101,181,1620725,142802,1,A
2007,16,101,181,1620725,142801,1,A
2007,16,101,181,1620725,143481,1,A
2007,16,101,181,1620725,143480,1,A
2008,72,63,165,1620725,142802,1,A
2008,72,63,165,1620725,142801,1,A
2008,72,63,165,1620725,143481,1,A
2008,72,63,165,1620725,143480,1,A
2009,64,64,165,1620725,142802,1,A
2009,64,64,165,1620725,142801,1,A
2009,64,64,165,1620725,143481,1,A
2009,64,64,165,1620725,143480,1,A
2010,88,72,157,1620725,142802,1,A
2010,88,72,157,1620725,142801,1,A
2010,88,72,157,1620725,143481,1,A
2010,88,72,157,1620725,143480,1,A
2011,32,72,157,1620725,142802,1,A
2011,32,72,157,1620725,142801,1,A
2011,32,72,157,1620725,143481,1,A
2011,32,72,157,1620725,143480,1,A
